Full_Name,x0,y0,z0,xDot0,yDot0,zDot0,T,Stability_Index,Bifercates_to,lStar_km,tStar_days,mu,System,LagrangePoint,Family,Modifier,JacobiValue,Closest_Primary_Approach,Closest_Secondary_Approach
L5 - Northern Axial,0.562,-0.3221,0.1,0.3562,0.6244,-0.3522,5.692,2.8854,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,North,2.79057414320701,0.642724608214871,0.642724608214871
L5 - Northern Axial,0.5326,-0.3217,0.1,0.422,0.6401,-0.4148,5.8483,2.5153,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,North,2.75479674951113,0.618924750186055,0.618924750186055
L5 - Northern Axial,0.5074,-0.3183,0.1,0.485,0.6421,-0.4922,5.9719,2.1603,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,North,2.71029456870952,0.596917155751739,0.596917155751739
L5 - Northern Axial,0.4874,-0.314,0.1,0.5394,0.6237,-0.5849,6.0671,1.8235,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,North,2.6559881294048,0.578323444006503,0.578323444006503
L5 - Northern Axial,0.474,-0.3117,0.1,0.5768,0.5776,-0.6899,6.1379,1.5161,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,North,2.59043003857816,0.565800147761552,0.565800147761552
L5 - Northern Axial,0.4713,-0.3236,0.1,0.569,0.3981,-0.8913,6.2216,1.1156,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,North,2.43652346000931,0.568228322456078,0.568228322456078
L5 - Northern Axial,0.4848,-0.3462,0.1,0.5045,0.2472,-0.9807,6.2495,1.0403,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,North,2.33528249889468,0.590531792626704,0.590531792626704
L5 - Northern Axial,0.5014,-0.3731,0.1,0.4279,0.1236,-1.0239,6.2641,1.0202,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,North,2.2575091239342,0.618297389163559,0.618297389163559
L5 - Northern Axial,0.5208,-0.4071,0.1,0.3372,0.0078,-1.044,6.2743,1.0113,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,North,2.18573182828169,0.653007614043877,0.653007614043877
L5 - Northern Axial,0.5409,-0.4472,0.1,0.2392,-0.0943,-1.0455,6.2816,1.0067,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,North,2.12213744361433,0.692766228473063,0.692766228473063
L5 - Northern Axial,0.5621,-0.4981,0.1,0.1267,-0.1894,-1.0313,6.2873,1.0038,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,North,2.06201903898744,0.741262109367327,0.741262109367327
L5 - Northern Axial,0.5823,-0.5617,0.1,0.0005,-0.2722,-1.0021,6.2917,1.0019,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,North,2.00886456706454,0.799488627499592,0.799488627499592
L5 - Northern Axial,0.5982,-0.6402,0.1,-0.138,-0.3369,-0.9591,6.2948,1.0007,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,North,1.9669097851951,0.867818973742536,0.867818973742536
L5 - Northern Axial,0.6035,-0.7821,0.1,-0.3538,-0.3843,-0.875,6.2966,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Axial,North,1.94011291630707,0.985182601324974,0.985182601324974
L5 - Vertical,0.6032,-0.42545,0.6678,0.3544,-0.3857,-0.5728,6.2966,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,1.94016949686732,0.985203642090865,0.985203642090865
L5 - Vertical,0.639,-0.42545,0.6333,0.3106,-0.4867,-0.6482,6.2977,1.0012,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,1.83450985854556,0.985085221105136,0.985085221105136
L5 - Vertical,0.6617,-0.42545,0.6093,0.2749,-0.5583,-0.6967,6.2985,1.002,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,1.74561506734029,0.985187083328895,0.985187083328895
L5 - Vertical,0.6825,-0.42545,0.5857,0.235,-0.631,-0.741,6.2995,1.0028,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,1.6444964385688,0.985040544011507,0.985040544011507
L5 - Vertical,0.7013,-0.42545,0.5631,0.1915,-0.705,-0.7803,6.3005,1.0035,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,1.53088875632322,0.985292460054042,0.985292460054042
L5 - Vertical,0.718,-0.42545,0.5416,0.1444,-0.7806,-0.8138,6.3015,1.004,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,1.4052985212729,0.9851959776393,0.9851959776393
L5 - Vertical,0.7325,-0.42545,0.5219,0.0942,-0.8577,-0.8407,6.3025,1.0044,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,1.26795870825254,0.985340638159895,0.985340638159895
L5 - Vertical,0.745,-0.42545,0.5042,0.0412,-0.9364,-0.86,6.3035,1.0047,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,1.11981135468245,0.985637182606912,0.985637182606912
L5 - Vertical,0.7553,-0.42545,0.4889,-0.0143,-1.0162,-0.8708,6.3045,1.0048,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,0.962475863977281,0.98571340630415,0.98571340630415
L5 - Vertical,0.7636,-0.42545,0.4763,-0.0718,-1.0966,-0.8722,6.3055,1.0048,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,0.797801511944773,0.985941128512456,0.985941128512456
L5 - Vertical,0.77,-0.42545,0.4666,-0.1311,-1.1767,-0.8636,6.3064,1.0047,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,0.628097479153626,0.986404537236283,0.986404537236283
L5 - Vertical,0.7745,-0.42545,0.4598,-0.1918,-1.2554,-0.8443,6.3072,1.0045,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,0.456605778282595,0.98662784147701,0.98662784147701
L5 - Vertical,0.7773,-0.42545,0.456,-0.2537,-1.3314,-0.8142,6.308,1.0042,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,0.285989906940677,0.987074419026158,0.987074419026158
L5 - Vertical,0.7782,-0.42545,0.4552,-0.3167,-1.4031,-0.7731,6.3086,1.0039,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,0.120004511744647,0.98737755898351,0.98737755898351
L5 - Vertical,0.7775,-0.42545,0.4573,-0.3806,-1.4691,-0.721,6.3092,1.0036,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,-0.0382434330352255,0.987704491950104,0.987704491950104
L5 - Vertical,0.7753,-0.42545,0.462,-0.4411,-1.5237,-0.6631,6.3097,1.0032,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,-0.175684066378858,0.987896325973998,0.987896325973998
L5 - Vertical,0.7718,-0.42545,0.4686,-0.4981,-1.5674,-0.6015,6.3101,1.003,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,-0.292749866189278,0.988388748782295,0.988388748782295
L5 - Vertical,0.7668,-0.42545,0.4773,-0.5553,-1.6025,-0.5335,6.3104,1.0027,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,-0.395597148701051,0.988531930482392,0.988531930482392
L5 - Vertical,0.7604,-0.42545,0.4881,-0.6127,-1.6278,-0.4603,6.3106,1.0025,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,-0.482384790009028,0.98875636473656,0.98875636473656
L5 - Vertical,0.7525,-0.42545,0.5009,-0.6701,-1.6424,-0.3832,6.3108,1.0023,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,-0.55177514119324,0.989007722916754,0.989007722916754
L5 - Vertical,0.7428,-0.42545,0.5156,-0.7271,-1.6453,-0.3038,6.311,1.0022,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,-0.601781281919548,0.98891175158268,0.98891175158268
L5 - Vertical,0.7314,-0.42545,0.5321,-0.7836,-1.6361,-0.2238,6.311,1.0021,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,-0.632490575163747,0.988879409672892,0.988879409672892
L5 - Vertical,0.7167,-0.42545,0.5521,-0.8442,-1.612,-0.138,6.3111,1.0021,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,-0.644029311428212,0.989194063969629,0.989194063969629
L5 - Vertical,0.3006,-0.4431,0.8411,0.3762,0.2559,-0,6.2951,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,2.07452296590874,0.985399431914484,0.985399431914484
L5 - Vertical,0.3308,-0.4921,0.8011,0.3299,0.2221,-0,6.2938,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,2.18879567599053,0.985589291880853,0.985589291880853
L5 - Vertical,0.3558,-0.5355,0.7611,0.2897,0.1927,-0,6.2926,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,2.28819294475999,0.985675530524176,0.985675530524176
L5 - Vertical,0.3769,-0.5745,0.7211,0.2542,0.1669,-0,6.2915,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,2.37592362161266,0.986026722893546,0.986026722893546
L5 - Vertical,0.3947,-0.6097,0.6811,0.2224,0.1441,-0,6.2905,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,2.45415149531792,0.985872961043487,0.985872961043487
L5 - Vertical,0.4099,-0.6418,0.6411,0.1939,0.1238,-0,6.2896,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,2.52426363299052,0.986020983247454,0.986020983247454
L5 - Vertical,0.4229,-0.6711,0.6011,0.168,0.1059,-0,6.2888,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,2.58737850894137,0.986310539661676,0.986310539661676
L5 - Vertical,0.434,-0.6978,0.5611,0.1446,0.09,-0,6.288,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,2.64425359654352,0.986435705268864,0.986435705268864
L5 - Vertical,0.4435,-0.7222,0.5211,0.1234,0.0758,-0,6.2873,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,2.69554689263334,0.986696666230143,0.986696666230143
L5 - Vertical,0.4517,-0.7444,0.4811,0.1042,0.0632,-0,6.2866,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L5,Vertical,,2.74173421337996,0.987024201293643,0.987024201293643
L1-Southern Halo,0.8234,0,-0,0,0.126231720161076,0,2.743,1180.5771,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.17437327645455,0.8112494144,0.8112494144
L1-Southern Halo,0.8234,0,-0.0224,0,0.134119477663738,0,2.7464,1096.9329,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.17011835726597,0.811558606857412,0.811558606857412
L1-Southern Halo,0.8235,0,-0.0344,0,0.143598743412669,0,2.7507,993.753,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.16452176439734,0.812078341200664,0.812078341200664
L1-Southern Halo,0.8237,0,-0.0464,0,0.156096430714584,0,2.7566,865.0564,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.1566414552558,0.812863700342215,0.812863700342215
L1-Southern Halo,0.8242,0,-0.0584,0,0.169158086652045,0,2.7634,724.4702,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.14709532908116,0.814141024302987,0.814141024302987
L1-Southern Halo,0.825,0,-0.0704,0,0.182361393259076,0,2.7707,584.3385,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.13606993102433,0.815892352268621,0.815892352268621
L1-Southern Halo,0.826,0,-0.0824,0,0.196259431687351,0,2.7778,454.2552,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.12346492500848,0.818010164557399,0.818010164557399
L1-Southern Halo,0.8273,0,-0.0944,0,0.209416398427261,0,2.7838,340.4499,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.10986901653568,0.820597299408585,0.820597299408585
L1-Southern Halo,0.8289,0,-0.1064,0,0.221533382134551,0,2.7872,245.8832,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.09555620625801,0.823650754824363,0.823650754824363
L1-Southern Halo,0.8307,0,-0.1184,0,0.233418759174297,0,2.7864,170.8261,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.08036106678881,0.827068137346968,0.827068137346968
L1-Southern Halo,0.8329,0,-0.1304,0,0.243484685783862,0,2.7785,113.673,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.06505000448107,0.831039974650489,0.831039974650489
L1-Southern Halo,0.8355,0,-0.1424,0,0.2527,0,2.7594,71.7704,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.0493184732377,0.835567294135302,0.835567294135302
L1-Southern Halo,0.8389,0,-0.1544,0,0.259943996685576,0,2.7215,42.1098,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.03365129953318,0.841043372371926,0.841043372371926
L1-Southern Halo,0.8509,0,-0.1765,0,0.262342439344485,0,2.5402,10.2024,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.00677036820558,0.856981349640077,0.856981349640077
L1-Southern Halo,0.8629,0,-0.1858,0,0.2504,0,2.3567,3.0145,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,2.9990029096663,0.870802047598616,0.870802047598616
L1-Southern Halo,0.8749,0,-0.1914,0,0.232469346993104,0,2.1914,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,2.99791612490736,0.883634589839497,0.883634589839497
L1-Southern Halo,0.8869,0,-0.1957,0,0.211011747736113,0,2.0477,1.4145,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,2.99968095714913,0.896373263765237,0.896373263765237
L1-Southern Halo,0.8989,0,-0.2002,0,0.186468264283897,0,1.9289,1.9886,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.00223718107672,0.909067964422211,0.909067964422211
L1-Southern Halo,0.9109,0,-0.206,0,0.159,0,1.8417,2.2935,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.00397727770556,0.922055589367769,0.922055589367769
L1-Southern Halo,0.9246,0,-0.218,0,0.12316941348398,0,1.805,2.5615,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,3.0009780932214,0.938130019687518,0.938130019687518
L1-Southern Halo,0.9305,0,-0.23,0,0.104375548034844,0,1.8397,2.7481,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,2.99361885455587,0.946685521219681,0.946685521219681
L1-Southern Halo,0.933,0,-0.242,0,0.0935458828302734,0,1.8959,2.8581,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,2.984700562522,0.952117452839104,0.952117452839104
L1-Southern Halo,0.9335,0,-0.254,0,0.0874197186504873,0,1.9586,2.8438,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,2.97506729820899,0.955704142643912,0.955704142643912
L1-Southern Halo,0.9329,0,-0.266,0,0.0838552336373157,0,2.0222,2.6473,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,2.96511958260228,0.958402568922863,0.958402568922863
L1-Southern Halo,0.9315,0,-0.278,0,0.0821379875172437,0,2.0845,2.1802,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,2.95495569065797,0.96020665992731,0.96020665992731
L1-Southern Halo,0.9292,0,-0.2914,0,0.081666625306431,0,2.1509,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Halo,South,2.94342662760703,0.962233645457995,0.962233645457995
L2-Southern Halo,1.1809,0,-0,0,-0.155866761762302,0,3.4155,606.113,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.15211609023266,1.1082328466967,1.1082328466967
L2-Southern Halo,1.1807,0,-0.0139,0,-0.156900754894892,0,3.4139,597.265,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.15129008948743,1.10756891467378,1.10756891467378
L2-Southern Halo,1.1802,0,-0.0259,0,-0.159420401401849,0,3.41,576.0367,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.14925248129693,1.10593491061077,1.10593491061077
L2-Southern Halo,1.1794,0,-0.0379,0,-0.163486300022171,0,3.4037,543.6409,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.14596196904589,1.10330052833008,1.10330052833008
L2-Southern Halo,1.1782,0,-0.0499,0,-0.168383507815263,0,3.3949,502.0654,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.14160045727576,1.09985050411841,1.09985050411841
L2-Southern Halo,1.1767,0,-0.0619,0,-0.174891102691272,0,3.3835,453.6604,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.13592264024665,1.09535633560826,1.09535633560826
L2-Southern Halo,1.1746,0,-0.0739,0,-0.180811342527357,0,3.3694,400.9064,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.12956826446179,1.0904089676282,1.0904089676282
L2-Southern Halo,1.1721,0,-0.0859,0,-0.187713025239573,0,3.3521,346.2209,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.12206118302715,1.08455211258803,1.08455211258803
L2-Southern Halo,1.169,0,-0.0979,0,-0.194174258876376,0,3.3314,291.8115,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.11384817221498,1.07815781235581,1.07815781235581
L2-Southern Halo,1.1654,0,-0.1099,0,-0.201125239552529,0,3.3066,239.5741,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.10462837390981,1.07092535192419,1.07092535192419
L2-Southern Halo,1.1611,0,-0.1219,0,-0.20723640637277,0,3.2768,191.0295,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.09485877805939,1.0631892102994,1.0631892102994
L2-Southern Halo,1.1561,0,-0.1339,0,-0.212884196507909,0,3.2406,147.2915,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.0844211894856,1.05477523133714,1.05477523133714
L2-Southern Halo,1.1503,0,-0.1459,0,-0.217926269037267,0,3.1959,109.0641,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.07335988259786,1.04562523934693,1.04562523934693
L2-Southern Halo,1.1435,0,-0.1579,0,-0.22189296577503,0,3.1393,76.6589,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.06181991077359,1.03572474385498,1.03572474385498
L2-Southern Halo,1.1354,0,-0.1699,0,-0.2247,0,3.0645,50.0298,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.04973636951436,1.02482170445241,1.02482170445241
L2-Southern Halo,1.1234,0,-0.1837,0,-0.225146915826509,0,2.9374,26.0252,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.03531269671373,1.01061517540393,1.01061517540393
L2-Southern Halo,1.1114,0,-0.1934,0,-0.221864632008746,0,2.7903,12.8967,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.02483161018265,0.99892585703531,0.99892585703531
L2-Southern Halo,1.0994,0,-0.1993,0,-0.215249743665173,0,2.6259,5.7514,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.01827427178519,0.989774009889446,0.989774009889446
L2-Southern Halo,1.0874,0,-0.202,0,-0.205440148075237,0,2.4499,1.904,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.01539234686284,0.983228700400135,0.983228700400135
L2-Southern Halo,1.0754,0,-0.2022,0,-0.192583279036437,0,2.2689,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.01572911072582,0.979002143542164,0.979002143542164
L2-Southern Halo,1.0634,0,-0.2003,0,-0.177089584827345,0,2.0883,1.2995,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.01884623666349,0.976547438145172,0.976547438145172
L2-Southern Halo,1.0514,0,-0.1968,0,-0.158941156604404,0,1.9123,1.654,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.02432211732804,0.975391360923686,0.975391360923686
L2-Southern Halo,1.0394,0,-0.1919,0,-0.1381617227872,0,1.7434,1.6636,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.03188008682589,0.97505878187965,0.97505878187965
L2-Southern Halo,1.0274,0,-0.1856,0,-0.114662898256719,0,1.5818,1.4595,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.04140735246504,0.975162209897943,0.975162209897943
L2-Southern Halo,1.0118,0,-0.1739,0,-0.0799,0,1.3743,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L2,Halo,South,3.05803884757296,0.975476056562421,0.975476056562421
L3-Southern Halo,-1.6967,0,-0,0,1.27945926878174,0,6.2391,1.3828,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,2.42366229197007,0.321800837165749,0.321800837165749
L3-Southern Halo,-1.6921,0,-0.1408,0,1.27596367217834,0,6.2391,1.3811,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,2.41611210838808,0.320391002878476,0.320391002878476
L3-Southern Halo,-1.6838,0,-0.2358,0,1.2696,0,6.2389,1.3779,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,2.4026592326647,0.317959436632299,0.317959436632299
L3-Southern Halo,-1.6712,0,-0.3308,0,1.2599706190711,0,6.2387,1.3731,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,2.38232534442216,0.314200570941512,0.314200570941512
L3-Southern Halo,-1.6543,0,-0.4258,0,1.24706593656903,0,6.2384,1.3667,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,2.35521954944944,0.309180604596944,0.309180604596944
L3-Southern Halo,-1.6329,0,-0.5208,0,1.2307,0,6.2381,1.3589,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,2.32139297545767,0.302869515492072,0.302869515492072
L3-Southern Halo,-1.6069,0,-0.6158,0,1.2108,0,6.2376,1.3495,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,2.28091182824839,0.295275461143823,0.295275461143823
L3-Southern Halo,-1.5762,0,-0.7108,0,1.1874,0,6.237,1.3386,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,2.23362737184869,0.28625993823771,0.28625993823771
L3-Southern Halo,-1.5405,0,-0.8058,0,1.1602,0,6.2363,1.3264,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,2.17973479727146,0.275863311633076,0.275863311633076
L3-Southern Halo,-1.4996,0,-0.9008,0,1.1291,0,6.2353,1.3129,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,2.11926392053834,0.264038967685109,0.264038967685109
L3-Southern Halo,-1.453,0,-0.9958,0,1.09367553305221,0,6.2342,1.2983,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,2.05232120990142,0.250734551951625,0.250734551951625
L3-Southern Halo,-1.4004,0,-1.0908,0,1.05385316168084,0,6.2328,1.2826,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,1.97881206749506,0.235799273693951,0.235799273693951
L3-Southern Halo,-1.3411,0,-1.1858,0,1.0091,0,6.2311,1.266,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,1.898838128957,0.219159141304197,0.219159141304197
L3-Southern Halo,-1.2743,0,-1.2808,0,0.958695617016117,0,6.2289,1.2488,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,1.812809602707,0.200945814421333,0.200945814421333
L3-Southern Halo,-1.1989,0,-1.3758,0,0.902011757883781,0,6.2261,1.231,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,1.72053088969312,0.180868958060111,0.180868958060111
L3-Southern Halo,-1.1131,0,-1.4708,0,0.837534170556128,0,6.2224,1.2129,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,1.62238339365422,0.15901166904506,0.15901166904506
L3-Southern Halo,-1.0145,0,-1.5658,0,0.7636,0,6.2173,1.1941,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,1.51837565643905,0.135213017689191,0.135213017689191
L3-Southern Halo,-0.9195,0,-1.6449,0,0.6923,0,6.2114,1.1776,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,1.42755988370441,0.113988660573115,0.113988660573115
L3-Southern Halo,-0.8245,0,-1.713,0,0.6208,0,6.2042,1.1618,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,1.34626515019099,0.0946615621441686,0.0946615621441686
L3-Southern Halo,-0.7295,0,-1.7713,0,0.5491,0,6.1952,1.1461,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,1.27434090313817,0.0773863849727454,0.0773863849727454
L3-Southern Halo,-0.6345,0,-1.8204,0,0.4772,0,6.1838,1.1297,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,1.21179024335396,0.0622979382549473,0.0622979382549473
L3-Southern Halo,-0.5395,0,-1.8606,0,0.4051,0,6.1686,1.1119,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,1.15866856407531,0.0495647035145818,0.0495647035145818
L3-Southern Halo,-0.4445,0,-1.892,0,0.3329,0,6.1472,1.0921,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,1.11499555172934,0.0394012256038941,0.0394012256038941
L3-Southern Halo,-0.3495,0,-1.9138,0,0.2607,0,6.1148,1.0688,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,1.08126350683742,0.0321220203598474,0.0321220203598474
L3-Southern Halo,-0.2545,0,-1.9237,0,0.1887,0,6.059,1.0385,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,1.05875075837033,0.027742601255916,0.027742601255916
L3-Southern Halo,-0.1595,0,-1.9131,0,0.1169,0,5.9394,1,,385692.5,4.3644,0.0121505856,Earth - Moon,L3,Halo,South,1.05233975026947,0.0260351618556444,0.0260351618556444
L1-South-Western Axial,0.7816,0,0,0,0.4432,-0,3.95,200.3471,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Axial,South-West,3.02136406916895,0.7694494144,0.7694494144
L1-South-Western Axial,0.7824,0,0,0,0.4401,-0.05,3.952,201.284,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Axial,South-West,3.02080615631241,0.7702494144,0.7702494144
L1-South-Western Axial,0.7848,0,0,0,0.4307,-0.1,3.9579,204.0837,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Axial,South-West,3.01916280795413,0.7726494144,0.7726494144
L1-South-Western Axial,0.7888,0,0,0,0.4146,-0.15,3.9677,208.7091,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Axial,South-West,3.01659093554841,0.768408537224992,0.768408537224992
L1-South-Western Axial,0.7947,0,0,0,0.3912,-0.2,3.9814,215.0815,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Axial,South-West,3.01298118590223,0.77106639681576,0.77106639681576
L1-South-Western Axial,0.8027,0,0,0,0.3594,-0.25,3.9984,223.0401,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Axial,South-West,3.00852545541273,0.787605405387276,0.787605405387276
L1-South-Western Axial,0.813,0,0,0,0.3176,-0.3,4.0182,232.2452,,385692.5,4.3644,0.0121505856,Earth - Moon,L1,Axial,South-West,3.00343209250037,0.793827052313391,0.793827052313391
